family,date,contract,feature,side,pnl,cum_pnl
flies,2020-10-01,CLZ2020-CLZ2021-CLZ2022,z_50,1.0,-0.1900000000000017,-1.0100000000000136
flies,2021-02-03,CLZ2021-CLZ2022-CLZ2023,z_50,-1.0,-0.8300000000000023,-1.8400000000000158
flies,2021-03-09,CLZ2021-CLZ2022-CLZ2023,z_50,-1.0,0.6099999999999883,-1.2300000000000275
flies,2021-03-12,CLM2021-CLM2022-CLM2023,z_50,-1.0,1.3799999999999986,0.14999999999997105
flies,2021-05-17,CLZ2021-CLZ2022-CLZ2023,z_50,-1.0,-0.2000000000000068,-0.050000000000035766
flies,2021-06-25,CLZ2021-CLZ2022-CLZ2023,z_50,-1.0,-3.9794556538907955e-15,-0.05000000000003975
flies,2021-09-15,CLZ2021-CLZ2022-CLZ2023,z_50,-1.0,-0.36999999999998723,-0.42000000000002696
flies,2021-09-27,CLM2022-CLM2023-CLM2024,z_50,-1.0,-1.4199999999999915,-1.8400000000000185
flies,2021-10-14,CLZ2021-CLZ2022-CLZ2023,z_50,-1.0,-3.4699999999999886,-5.310000000000008
flies,2021-11-05,CLM2022-CLM2023-CLM2024,z_50,-1.0,0.4700000000000375,-4.83999999999997
flies,2022-01-26,CLZ2022-CLZ2023-CLZ2024,z_50,-1.0,-0.6400000000000188,-5.479999999999988
flies,2022-02-16,CLM2022-CLM2023-CLM2024,z_50,-1.0,-6.739999999999984,-12.219999999999972
flies,2022-02-28,CLZ2022-CLZ2023-CLZ2024,z_50,-1.0,0.9100000000000068,-11.309999999999965
flies,2022-03-28,CLM2022-CLM2023-CLM2024,z_50,-1.0,4.900000000000016,-6.409999999999949
flies,2022-04-17,CLZ2022-CLZ2023-CLZ2024,z_50,-1.0,-1.2299999999999938,-7.639999999999942
flies,2022-05-25,CLZ2022-CLZ2023-CLZ2024,z_50,-1.0,-0.5400000000000102,-8.179999999999952
flies,2022-06-28,CLZ2022-CLZ2023-CLZ2024,z_50,-1.0,2.4399999999999795,-5.739999999999972
flies,2022-09-16,CLZ2022-CLZ2023-CLZ2024,z_50,-1.0,-1.7300000000000222,-7.4699999999999935
flies,2022-09-20,CLM2023-CLM2024-CLM2025,z_50,-1.0,-1.829999999999988,-9.299999999999981
flies,2022-11-01,CLM2023-CLM2024-CLM2025,z_50,-1.0,2.279999999999997,-7.019999999999984
flies,2023-02-06,CLM2023-CLM2024-CLM2025,z_50,1.0,-1.0700000000000114,-8.089999999999995
flies,2023-03-19,CLZ2023-CLZ2024-CLZ2025,z_50,1.0,0.5200000000000204,-7.569999999999974
flies,2023-05-30,CLZ2023-CLZ2024-CLZ2025,z_50,1.0,-0.8699999999999943,-8.439999999999968
flies,2023-10-05,CLM2024-CLM2025-CLM2026,z_50,-1.0,0.6800000000000312,-7.759999999999936
flies,2023-10-19,CLZ2023-CLZ2024-CLZ2025,z_50,-1.0,6.680000000000003,-1.0799999999999326
flies,2024-04-01,CLM2024-CLM2025-CLM2026,z_50,-1.0,2.420000000000012,1.3400000000000793
flies,2024-09-17,CLM2025-CLM2026-CLM2027,z_50,1.0,0.18999999999999376,1.530000000000073
flies,2024-10-24,CLM2025-CLM2026-CLM2027,z_50,1.0,-0.8800000000000066,0.6500000000000665
flies,2025-01-06,CLM2025-CLM2026-CLM2027,z_50,-1.0,-0.3300000000000023,0.32000000000006423
flies,2025-05-29,CLZ2025-CLZ2026-CLZ2027,z_50,1.0,0.6800000000000028,1.000000000000067
flies,2026-01-22,CLZ2026-CLZ2027-CLZ2028,z_50,1.0,1.249999999999996,2.250000000000063
flies,2026-02-24,CLM2026-CLM2027-CLM2028,z_50,-1.0,-16.199999999999985,-13.949999999999921
flies,2026-04-12,CLM2026-CLM2027-CLM2028,z_50,-1.0,1.4400000000000222,-12.509999999999899
flies,2026-05-22,CLZ2026-CLZ2027-CLZ2028,z_50,-1.0,1.3800000000000057,-11.129999999999892
