family,date,contract,feature,side,pnl,cum_pnl
quarterly,2014-02-10,CLK2014-CLQ2014,level_z,1.0,-0.5599999999999972,13.339999999999963
quarterly,2014-02-11,CLM2014-CLU2014,level_z,1.0,-0.36999999999999944,12.969999999999963
quarterly,2014-02-11,CLN2014-CLV2014,level_z,1.0,-0.2499999999999949,12.719999999999969
quarterly,2014-02-12,CLQ2014-CLX2014,level_z,1.0,-0.3200000000000023,12.399999999999967
quarterly,2014-02-13,CLZ2014-CLH2015,level_z,1.0,0.03000000000000625,12.429999999999973
quarterly,2014-02-14,CLJ2014-CLN2014,level_z,1.0,-0.29000000000000115,12.139999999999972
quarterly,2014-03-11,CLU2014-CLZ2014,level_z,1.0,1.0300000000000062,13.169999999999979
quarterly,2014-03-14,CLX2014-CLG2015,level_z,1.0,0.9099999999999875,14.079999999999966
quarterly,2014-03-14,CLV2014-CLF2015,level_z,1.0,0.7800000000000062,14.859999999999973
quarterly,2014-03-19,CLQ2014-CLX2014,level_z,1.0,0.6200000000000097,15.479999999999983
quarterly,2014-03-24,CLZ2014-CLH2015,level_z,1.0,5.115699530655604e-15,15.479999999999988
quarterly,2014-04-23,CLQ2014-CLX2014,level_z,1.0,0.5000000000000051,15.979999999999993
quarterly,2014-04-25,CLF2015-CLJ2015,rsi_div_14,-1.0,-0.030000000000010234,15.949999999999983
quarterly,2014-04-27,CLN2014-CLV2014,level_z,1.0,0.7699999999999869,16.71999999999997
quarterly,2014-04-28,CLV2014-CLF2015,level_z,1.0,0.5500000000000023,17.26999999999997
quarterly,2014-04-28,CLZ2014-CLH2015,level_z,1.0,0.22999999999999488,17.499999999999964
quarterly,2014-05-07,CLU2014-CLZ2014,level_z,1.0,5.115699530655604e-15,17.499999999999968
quarterly,2014-05-07,CLX2014-CLG2015,level_z,1.0,0.28999999999999715,17.789999999999964
quarterly,2014-06-03,CLQ2014-CLX2014,level_z,1.0,-0.8099999999999972,16.979999999999965
quarterly,2014-06-04,CLV2014-CLF2015,level_z,1.0,-0.5799999999999932,16.39999999999997
quarterly,2014-06-04,CLF2015-CLJ2015,rsi_div_14,1.0,-0.049999999999992044,16.349999999999977
quarterly,2014-06-04,CLG2015-CLK2015,rsi_div_14,1.0,-0.029999999999996023,16.31999999999998
quarterly,2014-06-05,CLU2014-CLZ2014,level_z,1.0,-0.5200000000000051,15.799999999999974
quarterly,2014-06-17,CLH2015-CLM2015,rsi_div_14,1.0,-0.8700000000000137,14.92999999999996
quarterly,2014-06-18,CLX2014-CLG2015,level_z,1.0,0.04000000000001137,14.969999999999972
quarterly,2014-06-18,CLZ2014-CLH2015,level_z,1.0,0.29000000000001136,15.259999999999984
quarterly,2014-07-17,CLX2014-CLG2015,level_z,1.0,-1.6999999999999977,13.559999999999986
quarterly,2014-07-17,CLZ2014-CLH2015,level_z,1.0,-1.5200000000000051,12.039999999999981
quarterly,2014-07-17,CLU2014-CLZ2014,level_z,1.0,0.09000000000000853,12.12999999999999
quarterly,2014-07-17,CLV2014-CLF2015,level_z,1.0,-1.569999999999988,10.560000000000002
quarterly,2014-08-29,CLX2014-CLG2015,level_z,1.0,1.1699999999999926,11.729999999999995
quarterly,2014-09-07,CLZ2014-CLH2015,level_z,1.0,0.4399999999999886,12.169999999999984
quarterly,2014-09-18,CLH2015-CLM2015,rsi_div_14,1.0,0.7199999999999898,12.889999999999974
quarterly,2014-09-21,CLF2015-CLJ2015,rsi_div_14,1.0,0.14000000000000568,13.02999999999998
quarterly,2014-09-28,CLK2015-CLQ2015,rsi_div_14,1.0,-0.7900000000000011,12.239999999999979
quarterly,2014-09-28,CLG2015-CLK2015,rsi_div_14,1.0,-0.2500000000000091,11.98999999999997
quarterly,2014-09-29,CLJ2015-CLN2015,rsi_div_14,1.0,-1.2100000000000029,10.779999999999967
quarterly,2014-10-08,CLM2015-CLU2015,rsi_div_14,1.0,-1.1600000000000057,9.619999999999962
quarterly,2014-10-12,CLZ2014-CLH2015,level_z,1.0,-0.9799999999999989,8.639999999999963
quarterly,2014-10-17,CLN2015-CLV2015,rsi_div_14,1.0,-0.3599999999999943,8.27999999999997
quarterly,2015-01-20,CLV2015-CLF2016,rsi_div_14,1.0,0.44000000000000283,8.719999999999972
