family,date,contract,feature,side,pnl,cum_pnl
semestral,2013-09-24,CLQ2014-CLG2015,level_z,1.0,-0.23499999999999888,6.765000000000003
semestral,2013-09-26,CLH2014-CLU2014,level_z,1.0,-1.6350000000000044,5.129999999999999
semestral,2013-10-21,CLV2014-CLJ2015,level_z,1.0,-0.5250000000000051,4.604999999999994
semestral,2013-10-23,CLU2014-CLH2015,level_z,1.0,-0.6449999999999955,3.9599999999999986
semestral,2013-10-29,CLQ2014-CLG2015,level_z,1.0,0.4249999999999977,4.384999999999996
semestral,2013-11-21,CLX2014-CLK2015,level_z,1.0,1.1649999999999927,5.549999999999989
semestral,2013-11-29,CLU2014-CLH2015,level_z,1.0,1.0050000000000103,6.555
semestral,2013-11-29,CLV2014-CLJ2015,level_z,1.0,0.8849999999999915,7.4399999999999915
semestral,2013-12-02,CLN2014-CLF2015,level_z,1.0,0.7349999999999858,8.174999999999978
semestral,2013-12-02,CLM2014-CLZ2014,level_z,1.0,1.8350000000000086,10.009999999999986
semestral,2013-12-04,CLG2014-CLQ2014,level_z,1.0,-0.6950000000000068,9.314999999999978
semestral,2013-12-31,CLH2014-CLU2014,level_z,1.0,1.6250000000000149,10.939999999999992
semestral,2014-01-02,CLX2014-CLK2015,level_z,1.0,0.2450000000000051,11.184999999999997
semestral,2014-01-02,CLM2014-CLZ2014,level_z,1.0,0.8150000000000125,12.000000000000009
semestral,2014-01-02,CLZ2014-CLM2015,level_z,1.0,0.504999999999996,12.505000000000004
semestral,2014-01-02,CLQ2014-CLG2015,level_z,1.0,1.235,13.740000000000004
semestral,2014-01-07,CLK2014-CLX2014,level_z,1.0,1.0949999999999995,14.835000000000003
semestral,2014-01-08,CLU2014-CLH2015,level_z,1.0,1.4149999999999927,16.249999999999996
semestral,2014-01-08,CLV2014-CLJ2015,level_z,1.0,1.2650000000000012,17.514999999999997
semestral,2014-01-08,CLN2014-CLF2015,level_z,1.0,1.454999999999999,18.969999999999995
semestral,2014-01-15,CLJ2014-CLV2014,level_z,1.0,1.9049999999999876,20.874999999999982
semestral,2014-02-10,CLX2014-CLK2015,level_z,1.0,-0.14500000000000968,20.729999999999972
semestral,2014-02-13,CLM2014-CLZ2014,level_z,1.0,-0.30500000000000627,20.424999999999965
semestral,2014-03-10,CLN2014-CLF2015,level_z,1.0,0.5450000000000165,20.96999999999998
semestral,2014-03-11,CLU2014-CLH2015,level_z,1.0,0.6550000000000017,21.624999999999982
semestral,2014-03-13,CLZ2014-CLM2015,level_z,1.0,0.8650000000000097,22.48999999999999
semestral,2014-03-19,CLM2014-CLZ2014,level_z,1.0,0.774999999999992,23.264999999999983
semestral,2014-03-20,CLV2014-CLJ2015,level_z,1.0,0.3949999999999966,23.65999999999998
semestral,2014-03-26,CLQ2014-CLG2015,level_z,1.0,-0.9449999999999926,22.714999999999986
semestral,2014-04-22,CLU2014-CLH2015,level_z,1.0,0.794999999999988,23.509999999999973
semestral,2014-04-23,CLX2014-CLK2015,level_z,1.0,0.5750000000000034,24.084999999999976
semestral,2014-04-28,CLN2014-CLF2015,level_z,1.0,0.6449999999999966,24.729999999999972
semestral,2014-04-30,CLV2014-CLJ2015,level_z,1.0,0.5650000000000125,25.294999999999984
semestral,2014-05-01,CLZ2014-CLM2015,level_z,1.0,0.6150000000000097,25.909999999999993
semestral,2014-05-07,CLQ2014-CLG2015,level_z,1.0,0.19499999999999373,26.104999999999986
semestral,2014-06-02,CLX2014-CLK2015,level_z,1.0,-0.9250000000000108,25.179999999999975
semestral,2014-06-04,CLV2014-CLJ2015,level_z,1.0,-0.7749999999999909,24.404999999999983
semestral,2014-06-16,CLQ2014-CLG2015,level_z,1.0,-3.235000000000013,21.16999999999997
semestral,2014-06-17,CLZ2014-CLM2015,level_z,1.0,-2.155000000000015,19.014999999999954
semestral,2014-06-18,CLF2015-CLN2015,rsi_div_14,1.0,-0.5550000000000063,18.459999999999948
semestral,2014-06-18,CLU2014-CLH2015,level_z,1.0,-0.08499999999999318,18.374999999999954
semestral,2014-06-23,CLH2015-CLU2015,rsi_div_14,1.0,-1.7649999999999857,16.609999999999967
semestral,2014-06-26,CLG2015-CLQ2015,rsi_div_14,1.0,-1.284999999999996,15.32499999999997
semestral,2014-07-17,CLU2014-CLH2015,level_z,1.0,-1.4249999999999965,13.899999999999974
semestral,2014-07-17,CLV2014-CLJ2015,level_z,1.0,-3.034999999999996,10.864999999999977
semestral,2014-07-18,CLX2014-CLK2015,level_z,1.0,-2.8649999999999944,7.999999999999982
semestral,2014-08-04,CLZ2014-CLM2015,level_z,1.0,-2.1350000000000047,5.864999999999977
semestral,2014-09-01,CLX2014-CLK2015,level_z,1.0,1.3949999999999967,7.259999999999974
semestral,2014-09-11,CLZ2014-CLM2015,level_z,1.0,0.37499999999998634,7.634999999999961
semestral,2014-09-19,CLH2015-CLU2015,rsi_div_14,1.0,-0.05500000000000625,7.579999999999955
semestral,2014-09-26,CLG2015-CLQ2015,rsi_div_14,1.0,-1.3450000000000124,6.234999999999943
semestral,2014-09-28,CLF2015-CLN2015,rsi_div_14,1.0,-1.0049999999999948,5.229999999999948
semestral,2014-09-29,CLJ2015-CLV2015,rsi_div_14,1.0,-1.525000000000005,3.7049999999999432
semestral,2014-10-07,CLK2015-CLX2015,rsi_div_14,1.0,-1.3650000000000084,2.339999999999935
semestral,2014-10-10,CLM2015-CLZ2015,rsi_div_14,1.0,-0.6450000000000097,1.6949999999999252
semestral,2014-10-14,CLZ2014-CLM2015,level_z,1.0,-1.9350000000000016,-0.24000000000007637
semestral,2014-10-31,CLJ2015-CLV2015,rsi_div_14,1.0,-0.5750000000000023,-0.8150000000000787
semestral,2014-11-21,CLQ2015-CLG2016,rsi_div_14,1.0,-2.834999999999986,-3.6500000000000647
semestral,2015-02-12,CLU2015-CLH2016,rsi_div_14,1.0,-0.6450000000000026,-4.295000000000067
semestral,2015-02-13,CLN2015-CLF2016,rsi_div_14,1.0,0.5349999999999971,-3.7600000000000704
semestral,2015-02-16,CLJ2015-CLV2015,rsi_div_14,1.0,-2.8650000000000087,-6.625000000000079
semestral,2015-02-18,CLK2015-CLX2015,rsi_div_14,1.0,-0.02499999999999801,-6.650000000000077
semestral,2015-02-18,CLQ2015-CLG2016,rsi_div_14,1.0,-0.5650000000000043,-7.215000000000081
semestral,2015-02-18,CLM2015-CLZ2015,rsi_div_14,1.0,-0.6449999999999955,-7.860000000000076
